指数代码_IdxCd,指数名称_IdxNm,交易日期_TrdDt,收盘价(元/点)_ClPr,
"000001","上证指数",2018-03-08,"3288.4055"
"000001","上证指数",2018-03-09,"3307.1656"
"000001","上证指数",2018-03-12,"3326.6992"
"000001","上证指数",2018-03-13,"3310.2389"
"000001","上证指数",2018-03-14,"3291.3819"
"000001","上证指数",2018-03-15,"3291.1120"
"000001","上证指数",2018-03-16,"3269.8821"
"000001","上证指数",2018-03-19,"3279.2517"
"000001","上证指数",2018-03-20,"3290.6399"
"000001","上证指数",2018-03-21,"3280.9521"
"000001","上证指数",2018-03-22,"3263.4803"
"000001","上证指数",2018-03-23,"3152.7608"
"000001","上证指数",2018-03-26,"3133.7218"
"000001","上证指数",2018-03-27,"3166.6488"
"000001","上证指数",2018-03-28,"3122.2895"
"000001","上证指数",2018-03-29,"3160.5306"
"000001","上证指数",2018-03-30,"3168.8966"
"000001","上证指数",2018-04-02,"3163.1790"
"000001","上证指数",2018-04-03,"3136.6332"
"000001","上证指数",2018-04-04,"3131.1114"
"000001","上证指数",2018-04-09,"3138.2936"
"000001","上证指数",2018-04-10,"3190.3216"
"000001","上证指数",2018-04-11,"3208.0818"
"000001","上证指数",2018-04-12,"3180.1583"
"000001","上证指数",2018-04-13,"3159.0521"
"000001","上证指数",2018-04-16,"3110.6489"
"000001","上证指数",2018-04-17,"3066.7967"
"000001","上证指数",2018-04-18,"3091.3987"
"000001","上证指数",2018-04-19,"3117.3760"
"000001","上证指数",2018-04-20,"3071.5425"
"000001","上证指数",2018-04-23,"3068.0120"
"000001","上证指数",2018-04-24,"3128.9271"
"000001","上证指数",2018-04-25,"3117.9739"
"000001","上证指数",2018-04-26,"3075.0301"
"000001","上证指数",2018-04-27,"3082.2316"
"000001","上证指数",2018-05-02,"3081.1773"
"000001","上证指数",2018-05-03,"3100.8586"
"000001","上证指数",2018-05-04,"3091.0334"
"000001","上证指数",2018-05-07,"3136.6448"
"000001","上证指数",2018-05-08,"3161.4976"
"000001","上证指数",2018-05-09,"3159.1502"
"000001","上证指数",2018-05-10,"3174.4127"
"000001","上证指数",2018-05-11,"3163.2632"
"000001","上证指数",2018-05-14,"3174.0320"
"000001","上证指数",2018-05-15,"3192.1183"
"000001","上证指数",2018-05-16,"3169.5652"
"000001","上证指数",2018-05-17,"3154.2825"
"000001","上证指数",2018-05-18,"3193.3034"
"000001","上证指数",2018-05-21,"3213.8404"
"000001","上证指数",2018-05-22,"3214.3497"
"000001","上证指数",2018-05-23,"3168.9642"
"000001","上证指数",2018-05-24,"3154.6506"
"000001","上证指数",2018-05-25,"3141.3032"
"000001","上证指数",2018-05-28,"3135.0821"
"000001","上证指数",2018-05-29,"3120.4605"
"000001","上证指数",2018-05-30,"3041.4434"
"000001","上证指数",2018-05-31,"3095.4737"
"000001","上证指数",2018-06-01,"3075.1372"
"000001","上证指数",2018-06-04,"3091.1909"
"000001","上证指数",2018-06-05,"3114.2055"
"000001","上证指数",2018-06-06,"3115.1803"
"000001","上证指数",2018-06-07,"3109.4988"
"000001","上证指数",2018-06-08,"3067.1478"
"000001","上证指数",2018-06-11,"3052.7831"
"000001","上证指数",2018-06-12,"3079.8018"
"000001","上证指数",2018-06-13,"3049.7965"
"000001","上证指数",2018-06-14,"3044.1597"
"000001","上证指数",2018-06-15,"3021.9008"
"000001","上证指数",2018-06-19,"2907.8221"
"000001","上证指数",2018-06-20,"2915.7314"
"000001","上证指数",2018-06-21,"2875.8099"
"000001","上证指数",2018-06-22,"2889.7603"
"000001","上证指数",2018-06-25,"2859.3364"
"000001","上证指数",2018-06-26,"2844.5081"
"000001","上证指数",2018-06-27,"2813.1775"
"000001","上证指数",2018-06-28,"2786.8966"
"000001","上证指数",2018-06-29,"2847.4181"
"000001","上证指数",2018-07-02,"2775.5570"
"000001","上证指数",2018-07-03,"2786.8878"
"000001","上证指数",2018-07-04,"2759.1260"
"000001","上证指数",2018-07-05,"2733.8819"
"000001","上证指数",2018-07-06,"2747.2285"
"000001","上证指数",2018-07-09,"2815.1095"
"000001","上证指数",2018-07-10,"2827.6252"
"000001","上证指数",2018-07-11,"2777.7711"
"000001","上证指数",2018-07-12,"2837.6586"
"000001","上证指数",2018-07-13,"2831.1837"
"000001","上证指数",2018-07-16,"2814.0418"
"000001","上证指数",2018-07-17,"2798.1259"
"000001","上证指数",2018-07-18,"2787.2570"
"000001","上证指数",2018-07-19,"2772.5454"
"000001","上证指数",2018-07-20,"2829.2712"
"000001","上证指数",2018-07-23,"2859.5424"
"000001","上证指数",2018-07-24,"2905.5618"
"000001","上证指数",2018-07-25,"2903.6467"
"000001","上证指数",2018-07-26,"2882.2254"
"000001","上证指数",2018-07-27,"2873.5938"
"000001","上证指数",2018-07-30,"2869.0495"
"000001","上证指数",2018-07-31,"2876.4009"
"000001","上证指数",2018-08-01,"2824.5337"
"000001","上证指数",2018-08-02,"2768.0239"
"000001","上证指数",2018-08-03,"2740.4429"
"000001","上证指数",2018-08-06,"2705.1565"
"000001","上证指数",2018-08-07,"2779.3740"
"000001","上证指数",2018-08-08,"2744.0696"
"000001","上证指数",2018-08-09,"2794.3818"
"000001","上证指数",2018-08-10,"2795.3099"
"000001","上证指数",2018-08-13,"2785.8720"
"000001","上证指数",2018-08-14,"2780.9646"
"000001","上证指数",2018-08-15,"2723.2576"
"000001","上证指数",2018-08-16,"2705.1917"
"000001","上证指数",2018-08-17,"2668.9660"
"000001","上证指数",2018-08-20,"2698.4658"
"000001","上证指数",2018-08-21,"2733.8264"
"000001","上证指数",2018-08-22,"2714.6082"
"000001","上证指数",2018-08-23,"2724.6244"
"000001","上证指数",2018-08-24,"2729.4308"
"000001","上证指数",2018-08-27,"2780.8990"
"000001","上证指数",2018-08-28,"2777.9808"
"000001","上证指数",2018-08-29,"2769.2947"
"000001","上证指数",2018-08-30,"2737.7367"
"000001","上证指数",2018-08-31,"2725.2499"
"000001","上证指数",2018-09-03,"2720.7344"
"000001","上证指数",2018-09-04,"2750.5804"
"000001","上证指数",2018-09-05,"2704.3368"
"000001","上证指数",2018-09-06,"2691.5929"
"000001","上证指数",2018-09-07,"2702.3007"
"000001","上证指数",2018-09-10,"2669.4845"
"000001","上证指数",2018-09-11,"2664.7997"
"000001","上证指数",2018-09-12,"2656.1101"
"000001","上证指数",2018-09-13,"2686.5784"
"000001","上证指数",2018-09-14,"2681.6431"
"000001","上证指数",2018-09-17,"2651.7886"
"000001","上证指数",2018-09-18,"2699.9501"
"000001","上证指数",2018-09-19,"2730.8503"
"000001","上证指数",2018-09-20,"2729.2438"
"000001","上证指数",2018-09-21,"2797.4848"
"000001","上证指数",2018-09-25,"2781.1385"
"000001","上证指数",2018-09-26,"2806.8133"
"000001","上证指数",2018-09-27,"2791.7748"
"000001","上证指数",2018-09-28,"2821.3501"
"000001","上证指数",2018-10-08,"2716.5104"
"000001","上证指数",2018-10-09,"2721.0130"
"000001","上证指数",2018-10-10,"2725.8367"
"000001","上证指数",2018-10-11,"2583.4575"
"000001","上证指数",2018-10-12,"2606.9125"
"000001","上证指数",2018-10-15,"2568.0984"
"000001","上证指数",2018-10-16,"2546.3296"
"000001","上证指数",2018-10-17,"2561.6140"
"000001","上证指数",2018-10-18,"2486.4186"
"000001","上证指数",2018-10-19,"2550.4652"
"000001","上证指数",2018-10-22,"2654.8762"
"000001","上证指数",2018-10-23,"2594.8255"
"000001","上证指数",2018-10-24,"2603.2951"
"000001","上证指数",2018-10-25,"2603.7995"
"000001","上证指数",2018-10-26,"2598.8468"
"000001","上证指数",2018-10-29,"2542.1033"
"000001","上证指数",2018-10-30,"2568.0481"
"000001","上证指数",2018-10-31,"2602.7832"
"000001","上证指数",2018-11-01,"2606.2372"
"000001","上证指数",2018-11-02,"2676.4762"
"000001","上证指数",2018-11-05,"2665.4306"
"000001","上证指数",2018-11-06,"2659.3564"
"000001","上证指数",2018-11-07,"2641.3420"
"000001","上证指数",2018-11-08,"2635.6322"
"000001","上证指数",2018-11-09,"2598.8715"
"000001","上证指数",2018-11-12,"2630.5195"
"000001","上证指数",2018-11-13,"2654.8795"
"000001","上证指数",2018-11-14,"2632.2425"
"000001","上证指数",2018-11-15,"2668.1704"
"000001","上证指数",2018-11-16,"2679.1097"
"000001","上证指数",2018-11-19,"2703.5116"
"000001","上证指数",2018-11-20,"2645.8545"
"000001","上证指数",2018-11-21,"2651.5053"
"000001","上证指数",2018-11-22,"2645.4339"
"000001","上证指数",2018-11-23,"2579.4831"
"000001","上证指数",2018-11-26,"2575.8101"
"000001","上证指数",2018-11-27,"2574.6792"
"000001","上证指数",2018-11-28,"2601.7365"
"000001","上证指数",2018-11-29,"2567.4434"
"000001","上证指数",2018-11-30,"2588.1875"
"000001","上证指数",2018-12-03,"2654.7979"
"000001","上证指数",2018-12-04,"2665.9577"
"000001","上证指数",2018-12-05,"2649.8051"
"000001","上证指数",2018-12-06,"2605.1813"
"000001","上证指数",2018-12-07,"2605.8876"
"000001","上证指数",2018-12-10,"2584.5822"
"000001","上证指数",2018-12-11,"2594.0881"
"000001","上证指数",2018-12-12,"2602.1526"
"000001","上证指数",2018-12-13,"2634.0491"
"000001","上证指数",2018-12-14,"2593.7407"
"000001","上证指数",2018-12-17,"2597.9737"
"000001","上证指数",2018-12-18,"2576.6495"
"000001","上证指数",2018-12-19,"2549.5634"
"000001","上证指数",2018-12-20,"2536.2675"
"000001","上证指数",2018-12-21,"2516.2506"
"000001","上证指数",2018-12-24,"2527.0071"
"000001","上证指数",2018-12-25,"2504.8190"
"000001","上证指数",2018-12-26,"2498.2939"
"000001","上证指数",2018-12-27,"2483.0864"
"000001","上证指数",2018-12-28,"2493.8962"
"000001","上证指数",2019-01-02,"2465.2910"
"000001","上证指数",2019-01-03,"2464.3628"
"000001","上证指数",2019-01-04,"2514.8682"
"000001","上证指数",2019-01-07,"2533.0887"
"000001","上证指数",2019-01-08,"2526.4622"
"000001","上证指数",2019-01-09,"2544.3449"
"000001","上证指数",2019-01-10,"2535.0985"
"000001","上证指数",2019-01-11,"2553.8313"
"000001","上证指数",2019-01-14,"2535.7653"
"000001","上证指数",2019-01-15,"2570.3449"
"000001","上证指数",2019-01-16,"2570.4221"
"000001","上证指数",2019-01-17,"2559.6370"
"000001","上证指数",2019-01-18,"2596.0056"
"000001","上证指数",2019-01-21,"2610.5094"
"000001","上证指数",2019-01-22,"2579.7041"
"000001","上证指数",2019-01-23,"2581.0041"
"000001","上证指数",2019-01-24,"2591.6935"
"000001","上证指数",2019-01-25,"2601.7234"
"000001","上证指数",2019-01-28,"2596.9767"
"000001","上证指数",2019-01-29,"2594.2536"
"000001","上证指数",2019-01-30,"2575.5756"
"000001","上证指数",2019-01-31,"2584.5724"
"000001","上证指数",2019-02-01,"2618.2323"
"000001","上证指数",2019-02-11,"2653.8960"
"000001","上证指数",2019-02-12,"2671.8937"
"000001","上证指数",2019-02-13,"2721.0683"
"000001","上证指数",2019-02-14,"2719.6999"
"000001","上证指数",2019-02-15,"2682.3850"
"000001","上证指数",2019-02-18,"2754.3566"
"000001","上证指数",2019-02-19,"2755.6459"
"000001","上证指数",2019-02-20,"2761.2189"
"000001","上证指数",2019-02-21,"2751.8012"
"000001","上证指数",2019-02-22,"2804.2262"
"000001","上证指数",2019-02-25,"2961.2834"
"000001","上证指数",2019-02-26,"2941.5163"
"000001","上证指数",2019-02-27,"2953.8242"
"000001","上证指数",2019-02-28,"2940.9538"
"000001","上证指数",2019-03-01,"2994.0050"
"000001","上证指数",2019-03-04,"3027.5755"
"000001","上证指数",2019-03-05,"3054.2466"
"000001","上证指数",2019-03-06,"3102.0991"
"000001","上证指数",2019-03-07,"3106.4179"
"000001","上证指数",2019-03-08,"2969.8614"
"000001","上证指数",2019-03-11,"3026.9925"
"000001","上证指数",2019-03-12,"3060.3073"
"000001","上证指数",2019-03-13,"3026.9513"
"000001","上证指数",2019-03-14,"2990.6850"
"000001","上证指数",2019-03-15,"3021.7512"
"000001","上证指数",2019-03-18,"3096.4176"
"000001","上证指数",2019-03-19,"3090.9750"
"000001","上证指数",2019-03-20,"3090.6403"
"000001","上证指数",2019-03-21,"3101.4550"
"000001","上证指数",2019-03-22,"3104.1487"
"000001","上证指数",2019-03-25,"3043.0313"
"000001","上证指数",2019-03-26,"2997.0954"
"000001","上证指数",2019-03-27,"3022.7196"
"000001","上证指数",2019-03-28,"2994.9434"
"000001","上证指数",2019-03-29,"3090.7580"
"000001","上证指数",2019-04-01,"3170.3610"
"000001","上证指数",2019-04-02,"3176.8227"
"000001","上证指数",2019-04-03,"3216.2952"
"000001","上证指数",2019-04-04,"3246.5714"
"000001","上证指数",2019-04-08,"3244.8103"
"000001","上证指数",2019-04-09,"3239.6639"
"000001","上证指数",2019-04-10,"3241.9299"
"000001","上证指数",2019-04-11,"3189.9619"
"000001","上证指数",2019-04-12,"3188.6256"
"000001","上证指数",2019-04-15,"3177.7866"
"000001","上证指数",2019-04-16,"3253.5978"
"000001","上证指数",2019-04-17,"3263.1179"
"000001","上证指数",2019-04-18,"3250.2012"
"000001","上证指数",2019-04-19,"3270.7973"
"000001","上证指数",2019-04-22,"3215.0426"
"000001","上证指数",2019-04-23,"3198.5938"
"000001","上证指数",2019-04-24,"3201.6137"
"000001","上证指数",2019-04-25,"3123.8261"
"000001","上证指数",2019-04-26,"3086.3989"
"000001","上证指数",2019-04-29,"3062.4985"
"000001","上证指数",2019-04-30,"3078.3389"
"000001","上证指数",2019-05-06,"2906.4640"
"000001","上证指数",2019-05-07,"2926.3908"
"000001","上证指数",2019-05-08,"2893.7567"
"000001","上证指数",2019-05-09,"2850.9537"
"000001","上证指数",2019-05-10,"2939.2106"
"000001","上证指数",2019-05-13,"2903.7131"
"000001","上证指数",2019-05-14,"2883.6107"
"000001","上证指数",2019-05-15,"2938.6781"
"000001","上证指数",2019-05-16,"2955.7110"
"000001","上证指数",2019-05-17,"2882.2962"
"000001","上证指数",2019-05-20,"2870.6046"
"000001","上证指数",2019-05-21,"2905.9688"
"000001","上证指数",2019-05-22,"2891.7046"
"000001","上证指数",2019-05-23,"2852.5153"
"000001","上证指数",2019-05-24,"2852.9948"
"000001","上证指数",2019-05-27,"2892.3782"
"000001","上证指数",2019-05-28,"2909.9106"
"000001","上证指数",2019-05-29,"2914.6964"
"000001","上证指数",2019-05-30,"2905.8054"
"000001","上证指数",2019-05-31,"2898.6961"
"000001","上证指数",2019-06-03,"2890.0809"
"000001","上证指数",2019-06-04,"2862.2803"
"000001","上证指数",2019-06-05,"2861.4181"
"000001","上证指数",2019-06-06,"2827.7978"
"000001","上证指数",2019-06-10,"2852.1302"
"000001","上证指数",2019-06-11,"2925.7162"
"000001","上证指数",2019-06-12,"2909.3796"
"000001","上证指数",2019-06-13,"2910.7406"
"000001","上证指数",2019-06-14,"2881.9743"
"000001","上证指数",2019-06-17,"2887.6221"
"000001","上证指数",2019-06-18,"2890.1580"
"000001","上证指数",2019-06-19,"2917.8029"
"000001","上证指数",2019-06-20,"2987.1186"
"000001","上证指数",2019-06-21,"3001.9802"
"000001","上证指数",2019-06-24,"3008.1479"
"000001","上证指数",2019-06-25,"2982.0738"
"000001","上证指数",2019-06-26,"2976.2837"
"000001","上证指数",2019-06-27,"2996.7926"
"000001","上证指数",2019-06-28,"2978.8784"
"000001","上证指数",2019-07-01,"3044.9028"
"000001","上证指数",2019-07-02,"3043.9428"
"000001","上证指数",2019-07-03,"3015.2633"
"000001","上证指数",2019-07-04,"3005.2488"
"000001","上证指数",2019-07-05,"3011.0588"
"000001","上证指数",2019-07-08,"2933.3634"
"000001","上证指数",2019-07-09,"2928.2295"
"000001","上证指数",2019-07-10,"2915.3022"
"000001","上证指数",2019-07-11,"2917.7609"
"000001","上证指数",2019-07-12,"2930.5462"
"000001","上证指数",2019-07-15,"2942.1853"
"000001","上证指数",2019-07-16,"2937.6168"
"000001","上证指数",2019-07-17,"2931.6926"
"000001","上证指数",2019-07-18,"2901.1766"
"000001","上证指数",2019-07-19,"2924.2006"
"000001","上证指数",2019-07-22,"2886.9740"
"000001","上证指数",2019-07-23,"2899.9446"
"000001","上证指数",2019-07-24,"2923.2775"
"000001","上证指数",2019-07-25,"2937.3601"
"000001","上证指数",2019-07-26,"2944.5410"
"000001","上证指数",2019-07-29,"2941.0070"
"000001","上证指数",2019-07-30,"2952.3383"
"000001","上证指数",2019-07-31,"2932.5058"
"000001","上证指数",2019-08-01,"2908.7660"
"000001","上证指数",2019-08-02,"2867.8376"
"000001","上证指数",2019-08-05,"2821.4957"
"000001","上证指数",2019-08-06,"2777.5559"
"000001","上证指数",2019-08-07,"2768.6795"
"000001","上证指数",2019-08-08,"2794.5523"
"000001","上证指数",2019-08-09,"2774.7532"
"000001","上证指数",2019-08-12,"2814.9944"
"000001","上证指数",2019-08-13,"2797.2596"
"000001","上证指数",2019-08-14,"2808.9146"
"000001","上证指数",2019-08-15,"2815.7976"
"000001","上证指数",2019-08-16,"2823.8238"
"000001","上证指数",2019-08-19,"2883.0960"
"000001","上证指数",2019-08-20,"2880.0012"
"000001","上证指数",2019-08-21,"2880.3307"
"000001","上证指数",2019-08-22,"2883.4358"
"000001","上证指数",2019-08-23,"2897.4253"
"000001","上证指数",2019-08-26,"2863.5673"
"000001","上证指数",2019-08-27,"2902.1932"
"000001","上证指数",2019-08-28,"2893.7564"
"000001","上证指数",2019-08-29,"2890.9192"
"000001","上证指数",2019-08-30,"2886.2365"
"000001","上证指数",2019-09-02,"2924.1063"
"000001","上证指数",2019-09-03,"2930.1538"
"000001","上证指数",2019-09-04,"2957.4116"
"000001","上证指数",2019-09-05,"2985.8648"
"000001","上证指数",2019-09-06,"2999.6013"
"000001","上证指数",2019-09-09,"3024.7388"
"000001","上证指数",2019-09-10,"3021.2024"
"000001","上证指数",2019-09-11,"3008.8118"
"000001","上证指数",2019-09-12,"3031.2351"
"000001","上证指数",2019-09-16,"3030.7544"
"000001","上证指数",2019-09-17,"2978.1178"
"000001","上证指数",2019-09-18,"2985.6586"
"000001","上证指数",2019-09-19,"2999.2789"
"000001","上证指数",2019-09-20,"3006.4467"
"000001","上证指数",2019-09-23,"2977.0767"
"000001","上证指数",2019-09-24,"2985.3406"
"000001","上证指数",2019-09-25,"2955.4325"
"000001","上证指数",2019-09-26,"2929.0875"
"000001","上证指数",2019-09-27,"2932.1670"
"000001","上证指数",2019-09-30,"2905.1892"
"000001","上证指数",2019-10-08,"2913.5704"
"000001","上证指数",2019-10-09,"2924.8566"
"000001","上证指数",2019-10-10,"2947.7106"
"000001","上证指数",2019-10-11,"2973.6558"
"000001","上证指数",2019-10-14,"3007.8834"
"000001","上证指数",2019-10-15,"2991.0459"
"000001","上证指数",2019-10-16,"2978.7124"
"000001","上证指数",2019-10-17,"2977.3342"
"000001","上证指数",2019-10-18,"2938.1413"
"000001","上证指数",2019-10-21,"2939.6179"
"000001","上证指数",2019-10-22,"2954.3799"
"000001","上证指数",2019-10-23,"2941.6188"
"000001","上证指数",2019-10-24,"2940.9215"
"000001","上证指数",2019-10-25,"2954.9327"
"000001","上证指数",2019-10-28,"2980.0498"
"000001","上证指数",2019-10-29,"2954.1760"
"000001","上证指数",2019-10-30,"2939.3209"
"000001","上证指数",2019-10-31,"2929.0561"
"000001","上证指数",2019-11-01,"2958.1992"
"000001","上证指数",2019-11-04,"2975.4919"
"000001","上证指数",2019-11-05,"2991.5622"
"000001","上证指数",2019-11-06,"2978.5955"
"000001","上证指数",2019-11-07,"2978.7144"
"000001","上证指数",2019-11-08,"2964.1849"
"000001","上证指数",2019-11-11,"2909.9746"
"000001","上证指数",2019-11-12,"2914.8232"
"000001","上证指数",2019-11-13,"2905.2409"
"000001","上证指数",2019-11-14,"2909.8697"
"000001","上证指数",2019-11-15,"2891.3431"
"000001","上证指数",2019-11-18,"2909.2002"
"000001","上证指数",2019-11-19,"2933.9908"
"000001","上证指数",2019-11-20,"2911.0534"
"000001","上证指数",2019-11-21,"2903.6379"
"000001","上证指数",2019-11-22,"2885.2884"
"000001","上证指数",2019-11-25,"2906.1688"
"000001","上证指数",2019-11-26,"2907.0602"
"000001","上证指数",2019-11-27,"2903.1947"
"000001","上证指数",2019-11-28,"2889.6934"
"000001","上证指数",2019-11-29,"2871.9813"
"000001","上证指数",2019-12-02,"2875.8072"
"000001","上证指数",2019-12-03,"2884.6988"
"000001","上证指数",2019-12-04,"2878.1157"
"000001","上证指数",2019-12-05,"2899.4685"
"000001","上证指数",2019-12-06,"2912.0136"
"000001","上证指数",2019-12-09,"2914.4775"
"000001","上证指数",2019-12-10,"2917.3157"
"000001","上证指数",2019-12-11,"2924.4173"
"000001","上证指数",2019-12-12,"2915.6983"
"000001","上证指数",2019-12-13,"2967.6764"
"000001","上证指数",2019-12-16,"2984.3925"
"000001","上证指数",2019-12-17,"3022.4219"
"000001","上证指数",2019-12-18,"3017.0444"
"000001","上证指数",2019-12-19,"3017.0658"
"000001","上证指数",2019-12-20,"3004.9376"
"000001","上证指数",2019-12-23,"2962.7513"
"000001","上证指数",2019-12-24,"2982.6806"
"000001","上证指数",2019-12-25,"2981.8805"
"000001","上证指数",2019-12-26,"3007.3546"
"000001","上证指数",2019-12-27,"3005.0355"
"000001","上证指数",2019-12-30,"3040.0239"
"000001","上证指数",2019-12-31,"3050.1240"
"000001","上证指数",2020-01-02,"3085.1976"
"000001","上证指数",2020-01-03,"3083.7858"
"000001","上证指数",2020-01-06,"3083.4083"
"000001","上证指数",2020-01-07,"3104.8015"
"000001","上证指数",2020-01-08,"3066.8925"
"000001","上证指数",2020-01-09,"3094.8819"
"000001","上证指数",2020-01-10,"3092.2907"
"000001","上证指数",2020-01-13,"3115.5696"
"000001","上证指数",2020-01-14,"3106.8204"
"000001","上证指数",2020-01-15,"3090.0379"
"000001","上证指数",2020-01-16,"3074.0814"
"000001","上证指数",2020-01-17,"3075.4955"
"000001","上证指数",2020-01-20,"3095.7873"
"000001","上证指数",2020-01-21,"3052.1419"
"000001","上证指数",2020-01-22,"3060.7545"
"000001","上证指数",2020-01-23,"2976.5281"
"000001","上证指数",2020-02-03,"2746.6056"
"000001","上证指数",2020-02-04,"2783.2875"
"000001","上证指数",2020-02-05,"2818.0878"
"000001","上证指数",2020-02-06,"2866.5097"
"000001","上证指数",2020-02-07,"2875.9636"
"000001","上证指数",2020-02-10,"2890.4878"
"000001","上证指数",2020-02-11,"2901.6744"
"000001","上证指数",2020-02-12,"2926.8991"
"000001","上证指数",2020-02-13,"2906.0735"
"000001","上证指数",2020-02-14,"2917.0077"
"000001","上证指数",2020-02-17,"2983.6224"
"000001","上证指数",2020-02-18,"2984.9716"
"000001","上证指数",2020-02-19,"2975.4019"
"000001","上证指数",2020-02-20,"3030.1542"
"000001","上证指数",2020-02-21,"3039.6692"
"000001","上证指数",2020-02-24,"3031.2333"
"000001","上证指数",2020-02-25,"3013.0501"
"000001","上证指数",2020-02-26,"2987.9287"
"000001","上证指数",2020-02-27,"2991.3288"
"000001","上证指数",2020-02-28,"2880.3038"
"000001","上证指数",2020-03-02,"2970.9312"
"000001","上证指数",2020-03-03,"2992.8968"
"000001","上证指数",2020-03-04,"3011.6657"
"000001","上证指数",2020-03-05,"3071.6771"
"000001","上证指数",2020-03-06,"3034.5113"
"000001","上证指数",2020-03-09,"2943.2907"
"000001","上证指数",2020-03-10,"2996.7618"
"000001","上证指数",2020-03-11,"2968.5174"
"000001","上证指数",2020-03-12,"2923.4856"
"000001","上证指数",2020-03-13,"2887.4265"
"000001","上证指数",2020-03-16,"2789.2537"
"000001","上证指数",2020-03-17,"2779.6407"
"000001","上证指数",2020-03-18,"2728.7563"
"000001","上证指数",2020-03-19,"2702.1296"
"000001","上证指数",2020-03-20,"2745.6182"
"000001","上证指数",2020-03-23,"2660.1674"
"000001","上证指数",2020-03-24,"2722.4381"
"000001","上证指数",2020-03-25,"2781.5913"
"000001","上证指数",2020-03-26,"2764.9109"
"000001","上证指数",2020-03-27,"2772.2033"
"000001","上证指数",2020-03-30,"2747.2138"
"000001","上证指数",2020-03-31,"2750.2962"
"000001","上证指数",2020-04-01,"2734.5215"
"000001","上证指数",2020-04-02,"2780.6379"
"000001","上证指数",2020-04-03,"2763.9874"
"000001","上证指数",2020-04-07,"2820.7634"
"000001","上证指数",2020-04-08,"2815.3686"
"000001","上证指数",2020-04-09,"2825.9036"
"000001","上证指数",2020-04-10,"2796.6312"
"000001","上证指数",2020-04-13,"2783.0476"
"000001","上证指数",2020-04-14,"2827.2830"
"000001","上证指数",2020-04-15,"2811.1741"
"000001","上证指数",2020-04-16,"2819.9350"
"000001","上证指数",2020-04-17,"2838.4945"
"000001","上证指数",2020-04-20,"2852.5528"
"000001","上证指数",2020-04-21,"2827.0133"
"000001","上证指数",2020-04-22,"2843.9804"
"000001","上证指数",2020-04-23,"2838.4994"
"000001","上证指数",2020-04-24,"2808.5293"
"000001","上证指数",2020-04-27,"2815.4947"
"000001","上证指数",2020-04-28,"2810.0243"
"000001","上证指数",2020-04-29,"2822.4424"
"000001","上证指数",2020-04-30,"2860.0822"
"000001","上证指数",2020-05-06,"2878.1402"
"000001","上证指数",2020-05-07,"2871.5232"
"000001","上证指数",2020-05-08,"2895.3444"
"000001","上证指数",2020-05-11,"2894.8020"
"000001","上证指数",2020-05-12,"2891.5564"
"000001","上证指数",2020-05-13,"2898.0495"
"000001","上证指数",2020-05-14,"2870.3422"
"000001","上证指数",2020-05-15,"2868.4587"
"000001","上证指数",2020-05-18,"2875.4176"
"000001","上证指数",2020-05-19,"2898.5760"
"000001","上证指数",2020-05-20,"2883.7378"
"000001","上证指数",2020-05-21,"2867.9237"
"000001","上证指数",2020-05-22,"2813.7654"
"000001","上证指数",2020-05-25,"2817.9697"
"000001","上证指数",2020-05-26,"2846.5473"
"000001","上证指数",2020-05-27,"2836.8036"
"000001","上证指数",2020-05-28,"2846.2217"
"000001","上证指数",2020-05-29,"2852.3512"
"000001","上证指数",2020-06-01,"2915.4311"
"000001","上证指数",2020-06-02,"2921.3980"
"000001","上证指数",2020-06-03,"2923.3711"
"000001","上证指数",2020-06-04,"2919.2506"
"000001","上证指数",2020-06-05,"2930.7993"
"000001","上证指数",2020-06-08,"2937.7712"
"000001","上证指数",2020-06-09,"2956.1116"
"000001","上证指数",2020-06-10,"2943.7525"
"000001","上证指数",2020-06-11,"2920.8968"
"000001","上证指数",2020-06-12,"2919.7408"
"000001","上证指数",2020-06-15,"2890.0306"
"000001","上证指数",2020-06-16,"2931.7493"
"000001","上证指数",2020-06-17,"2935.8730"
"000001","上证指数",2020-06-18,"2939.3151"
"000001","上证指数",2020-06-19,"2967.6341"
"000001","上证指数",2020-06-22,"2965.2717"
"000001","上证指数",2020-06-23,"2970.6203"
"000001","上证指数",2020-06-24,"2979.5505"
"000001","上证指数",2020-06-29,"2961.5164"
"000001","上证指数",2020-06-30,"2984.6741"
"000001","上证指数",2020-07-01,"3025.9810"
"000001","上证指数",2020-07-02,"3090.5693"
"000001","上证指数",2020-07-03,"3152.8126"
"000001","上证指数",2020-07-06,"3332.8807"
"000001","上证指数",2020-07-07,"3345.3369"
"000001","上证指数",2020-07-08,"3403.4401"
"000001","上证指数",2020-07-09,"3450.5935"
"000001","上证指数",2020-07-10,"3383.3222"
"000001","上证指数",2020-07-13,"3443.2863"
"000001","上证指数",2020-07-14,"3414.6186"
"000001","上证指数",2020-07-15,"3361.3044"
"000001","上证指数",2020-07-16,"3210.0986"
"000001","上证指数",2020-07-17,"3214.1287"
"000001","上证指数",2020-07-20,"3314.1490"
"000001","上证指数",2020-07-21,"3320.8947"
"000001","上证指数",2020-07-22,"3333.1635"
"000001","上证指数",2020-07-23,"3325.1102"
"000001","上证指数",2020-07-24,"3196.7684"
"000001","上证指数",2020-07-27,"3205.2268"
